year	year_id	team_id	team_name	jersey_number	player_id	player_name	player_url	class_year	position	height	games_played	games_started	minutes_played	field_goals_made	field_goals_attempted	field_goal_percentage	three_point_field_goals	three_point_field_goals_attempted	three_point_field_goal_percentage	free_throws	free_throws_attempted	free_throw_percentage	points	point_per_game	offensive_rebounds	defensive_rebounds	total_rebounds	rebounds_per_game	assists	turnovers	steals	blocks	fouls	double_doubles	triple_doubles
2014	11540	693	Chattanooga	11	1284850	White, Ronrico	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1284850	Jr	G	6-3	21	1	505:00	58	152	38.16	33	81	40.74	87	106	82.08	236	11.24	4	41	45	2.14	48	25	16	1	37	 	 
2014	11540	693	Chattanooga	44	1514427	Williams, T.J.	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1514427	Fr	F	6-8	21	0	175:00	15	27	55.56	 	 	""	5	9	55.56	35	1.67	15	22	37	1.76	 	13	2	12	33	 	 
2014	11540	693	Chattanooga	02	1524676	Doyle, Anthanee	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1524676	N/A	""	-	10	0	70:00	8	20	40.00	4	9	44.44	3	5	60.00	23	2.30	2	6	8	0.80	6	4	2	 	8	 	 
2014	11540	693	Chattanooga	23	1514425	Houts, Andrew	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1514425	Jr	G	5-11	9	0	33:00	5	12	41.67	1	5	20.00	5	6	83.33	16	1.78	3	4	7	0.78	5	4	2	 	5	 	 
2014	11540	693	Chattanooga	25	1514426	Wimbley, Jay	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1514426	Fr	G	6-2	1	0	1:00	 	 	""	 	 	""	2	2	100.00	2	2.00	 	 	 	""	 	 	 	 	 	 	 
2014	11540	136	Chicago St.	1	1512957	Denard, Eddie	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1512957	Sr	F	6-6	32	32	694:00	80	189	42.33	 	4	0.00	46	101	45.54	206	6.44	43	71	114	3.56	19	49	22	9	114	1	 
2014	11540	136	Chicago St.	42	1400112	Ross, Matt	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1400112	Sr	F	6-8	32	29	1041:00	141	326	43.25	43	135	31.85	57	71	80.28	382	11.94	71	168	239	7.47	28	37	34	43	95	7	 
2014	11540	136	Chicago St.	35	1277538	Rosenberg, Clarke	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1277538	Jr	G	6-3	32	22	989:00	154	340	45.29	25	74	33.78	114	152	75.00	447	13.97	39	82	121	3.78	83	74	46	7	84	 	 
2014	11540	136	Chicago St.	32	1400110	Duhon, Nate	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1400110	Sr	G	6-3	31	10	762:00	108	247	43.72	11	42	26.19	65	91	71.43	292	9.42	24	76	100	3.23	39	54	40	2	86	1	 
2014	11540	136	Chicago St.	33	1400111	Pippen, Quinton	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1400111	Sr	F	6-4	31	30	964:00	153	388	39.43	90	243	37.04	74	91	81.32	470	15.16	22	97	119	3.84	79	70	57	7	98	 	 
2014	11540	136	Chicago St.	00	1293509	Gray, Corey	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1293509	Sr	G	5-11	31	15	668:00	56	145	38.62	32	79	40.51	25	39	64.10	169	5.45	15	35	50	1.61	50	40	19	1	63	 	 
2014	11540	136	Chicago St.	3	1512958	Griffin, Johnny	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1512958	Fr	G	6-5	31	2	343:00	20	44	45.45	 	1	0.00	15	26	57.69	55	1.77	22	21	43	1.39	11	5	13	10	57	 	 
2014	11540	136	Chicago St.	10	1512959	Karis, Kurt	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1512959	Fr	G	6-1	29	6	260:00	14	38	36.84	 	7	0.00	10	19	52.63	38	1.31	9	13	22	0.76	21	19	21	2	41	 	 
2014	11540	136	Chicago St.	11	1512960	Dimakos, Jared	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1512960	So	G	6-5	27	1	257:00	25	50	50.00	3	17	17.65	9	24	37.50	62	2.30	8	16	24	0.89	6	10	6	1	36	 	 
2014	11540	136	Chicago St.	54	1411175	Starks, Markus	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1411175	Sr	F	6-5	24	0	152:00	8	25	32.00	2	3	66.67	2	4	50.00	20	0.83	2	20	22	0.92	1	7	2	 	25	 	 
2014	11540	136	Chicago St.	14	1512963	Muhammad, Rahjan	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1512963	Jr	G	6-0	11	9	260:00	21	58	36.21	12	37	32.43	10	13	76.92	64	5.82	7	20	27	2.45	11	10	11	1	14	 	 
2014	11540	136	Chicago St.	34	1512962	Davis, Quron	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1512962	Fr	F	6-9	10	0	33:00	1	9	11.11	 	 	""	 	2	0.00	2	0.20	4	2	6	0.60	 	1	 	 	8	 	 
2014	11540	136	Chicago St.	21	1512961	Batson, Joshua	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1512961	So	G	5-11	8	0	15:00	 	7	""	 	3	0.00	 	2	0.00	 	""	 	1	1	0.12	 	 	1	 	2	 	 
2014	11540	136	Chicago St.	45	1400113	Rosenthal, Willie	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1400113	So	C	6-11	4	0	22:00	2	5	40.00	 	 	""	1	2	50.00	5	1.25	3	 	3	0.75	 	2	2	 	9	 	 
2014	11540	136	Chicago St.	2	1400108	Dismukes, Jamere	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1400108	Sr	G	6-1	4	4	65:00	4	13	30.77	2	8	25.00	10	12	83.33	20	5.00	 	8	8	2.00	10	5	4	 	3	 	 
2014	11540	136	Chicago St.	5	1400109	Gage, Arthur	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1400109	Sr	C	6-10	2	0	1:00	 	 	""	 	 	""	 	 	""	 	""	 	 	 	""	 	1	 	 	1	 	 
2014	11540	140	Cincinnati	10	1513502	Caupain, Troy	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1513502	Fr	G	6-3	34	0	649:00	54	141	38.30	19	58	32.76	58	74	78.38	185	5.44	13	66	79	2.32	76	42	31	2	50	 	 
2014	11540	140	Cincinnati	2	1400487	Rubles, Titus	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1400487	Sr	F	6-7	34	34	985:00	83	205	40.49	 	3	0.00	83	108	76.85	249	7.32	86	145	231	6.79	67	50	44	28	103	1	 
2014	11540	140	Cincinnati	3	1282874	Thomas, Shaquille	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1282874	So	F	6-7	34	34	779:00	89	196	45.41	5	19	26.32	49	74	66.22	232	6.82	37	57	94	2.76	32	36	29	12	55	 	 
2014	11540	140	Cincinnati	15	1282873	Sanders, Jermaine	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1282873	Jr	F	6-5	34	0	725:00	67	161	41.61	35	93	37.63	26	38	68.42	195	5.74	42	63	105	3.09	34	16	16	9	41	1	 
2014	11540	140	Cincinnati	14	1282871	Guyn, Ge'Lawn	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1282871	Jr	G	6-2	34	34	647:00	55	166	33.13	29	94	30.85	14	26	53.85	153	4.50	16	52	68	2.00	33	35	22	6	67	 	 
2014	11540	140	Cincinnati	5	1179523	Jackson, Justin	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1179523	Sr	F	6-8	34	34	944:00	160	301	53.16	 	 	""	58	126	46.03	378	11.12	110	137	247	7.26	59	67	55	99	104	8	 
2014	11540	140	Cincinnati	23	1067527	Kilpatrick, Sean	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1067527	Sr	G	6-4	34	34	1149:00	214	506	42.29	93	267	34.83	180	213	84.51	701	20.62	36	110	146	4.29	86	70	48	1	46	2	 
2014	11540	140	Cincinnati	25	1513503	Johnson, Kevin	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1513503	Fr	G	6-2	33	0	338:00	41	103	39.81	15	48	31.25	26	30	86.67	123	3.73	14	19	33	1.00	21	17	13	3	42	 	 
2014	11540	140	Cincinnati	11	1513504	Lawrence, Jermaine	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1513504	Fr	F	6-9	26	0	391:00	28	84	33.33	 	 	""	16	34	47.06	72	2.77	32	43	75	2.88	13	27	7	16	58	 	 
2014	11540	140	Cincinnati	33	1400488	Nyarsuk, David	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1400488	Sr	C	7-1	22	0	147:00	12	21	57.14	 	 	""	7	8	87.50	31	1.41	14	15	29	1.32	2	8	2	12	24	 	 
2014	11540	140	Cincinnati	45	1513507	Tobler, Zack	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1513507	Fr	F	6-5	8	0	13:00	 	4	""	 	2	0.00	 	 	""	 	""	1	1	2	0.25	 	 	 	 	1	 	 
2014	11540	140	Cincinnati	99	1282869	Davis III, Jeremiah	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1282869	So	G	6-3	6	0	30:00	2	4	50.00	 	1	0.00	2	2	100.00	6	1.00	2	2	4	0.67	2	1	1	 	4	 	 
2014	11540	140	Cincinnati	00	1527255	Cox, Derek	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1527255	Sr	G	6-3	3	0	2:00	 	1	""	 	 	""	 	 	""	 	""	 	1	1	0.33	 	 	 	 	 	 	 
2014	11540	141	Citadel	32	1508416	White, Brian	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1508416	Fr	F	6-6	33	30	901:00	147	271	54.24	2	12	16.67	72	94	76.60	368	11.15	51	130	181	5.48	10	36	7	28	67	3	 
2014	11540	141	Citadel	33	1395466	Marshall, Quinton	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1395466	So	F	6-5	33	14	767:00	88	199	44.22	5	21	23.81	43	83	51.81	224	6.79	43	55	98	2.97	34	51	20	10	61	 	 
2014	11540	141	Citadel	30	1395465	Van Scyoc, Matt	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1395465	So	F	6-6	33	33	1062:00	145	333	43.54	66	181	36.46	117	136	86.03	473	14.33	32	144	176	5.33	34	54	12	23	98	3	 
2014	11540	141	Citadel	12	1296275	Moore, Ashton	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1296275	Jr	G	6-0	33	31	1070:00	150	386	38.86	70	170	41.18	94	120	78.33	464	14.06	16	95	111	3.36	120	82	33	3	64	 	 
2014	11540	141	Citadel	11	1508415	Koopman, Tom	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1508415	Fr	C	6-8	32	17	405:00	39	84	46.43	 	1	0.00	10	17	58.82	88	2.75	31	48	79	2.47	14	22	2	7	79	 	 
2014	11540	141	Citadel	10	1296271	Harris III, Marshall	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1296271	Jr	G	6-1	32	29	866:00	66	147	44.90	27	78	34.62	66	89	74.16	225	7.03	8	74	82	2.56	131	65	29	4	86	1	 
2014	11540	141	Citadel	5	1508414	Sledge, Warren	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1508414	Fr	G	6-3	27	1	384:00	23	62	37.10	9	21	42.86	17	25	68.00	72	2.67	2	25	27	1.00	49	24	5	1	31	 	 
2014	11540	141	Citadel	1	1395463	Robinson, Raemond	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1395463	So	G	6-3	26	0	296:00	23	68	33.82	16	46	34.78	13	18	72.22	75	2.88	2	35	37	1.42	34	23	11	1	36	 	 
2014	11540	141	Citadel	25	1296270	Bray, C.J.	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1296270	So	F	6-7	22	4	274:00	27	69	39.13	6	20	30.00	21	31	67.74	81	3.68	19	38	57	2.59	4	11	6	4	30	 	 
2014	11540	141	Citadel	44	1296272	Horgan, P.J.	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1296272	Jr	F	6-8	18	3	362:00	29	71	40.85	 	 	""	11	25	44.00	69	3.83	27	71	98	5.44	4	15	4	10	32	 	 
2014	11540	141	Citadel	0	1296277	Setzekorn, Dylen	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1296277	So	G	6-7	14	0	182:00	24	75	32.00	9	32	28.12	6	12	50.00	63	4.50	14	17	31	2.21	8	14	5	2	21	 	 
2014	11540	141	Citadel	34	1508417	Bowser, Nate	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1508417	Fr	C	6-9	12	3	81:00	3	13	23.08	 	 	""	3	5	60.00	9	0.75	5	10	15	1.25	 	5	3	2	25	 	 
2014	11540	147	Clemson	21	1401014	Harrison, Damarcus	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1401014	Jr	G	6-4	36	22	786:00	91	234	38.89	36	103	34.95	61	73	83.56	279	7.75	21	77	98	2.72	46	32	22	7	51	 	 
2014	11540	147	Clemson	04	1293415	Hall, Rod	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1293415	Jr	G	6-1	36	36	1194:00	110	254	43.31	22	67	32.84	106	140	75.71	348	9.67	14	77	91	2.53	143	72	16	5	37	 	 
2014	11540	147	Clemson	32	1293411	McDaniels, K.J.	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1293411	Jr	G	6-5	36	35	1212:00	209	455	45.93	42	138	30.43	154	183	84.15	614	17.06	86	169	255	7.08	57	83	41	100	80	8	 
2014	11540	147	Clemson	3	1401011	Filer, Adonis	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1401011	So	G	6-2	35	4	513:00	45	135	33.33	19	64	29.69	27	34	79.41	136	3.89	13	34	47	1.34	42	44	23	1	48	 	 
2014	11540	147	Clemson	35	1401016	Nnoko, Landry	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1401016	So	C	6-10	35	34	982:00	92	168	54.76	 	 	""	42	72	58.33	226	6.46	77	140	217	6.20	17	36	12	69	95	3	 
2014	11540	147	Clemson	20	1401013	Roper, Jordan	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1401013	So	G	5-11	35	13	674:00	89	219	40.64	33	103	32.04	49	60	81.67	260	7.43	10	48	58	1.66	47	38	19	1	41	 	 
2014	11540	147	Clemson	50	1511474	Djitte, Sidy	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1511474	Fr	C	6-10	34	1	304:00	18	43	41.86	 	 	""	2	12	16.67	38	1.12	40	52	92	2.71	 	13	7	9	53	 	 
2014	11540	147	Clemson	5	1401012	Blossomgame, Jaron	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1401012	Fr	F	6-7	33	30	773:00	62	157	39.49	10	50	20.00	28	47	59.57	162	4.91	52	112	164	4.97	13	25	9	13	50	1	 
2014	11540	147	Clemson	42	1511473	Djambo, Ibrahim	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1511473	Jr	F	6-10	32	1	294:00	21	66	31.82	10	42	23.81	8	12	66.67	60	1.88	14	30	44	1.38	4	14	5	6	42	 	 
2014	11540	147	Clemson	33	1401015	Smith, Josh	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1401015	So	F	6-8	30	3	299:00	19	54	35.19	 	 	""	9	18	50.00	47	1.57	15	48	63	2.10	5	16	2	6	39	 	 
2014	11540	147	Clemson	1	1511471	Ajukwa, Austin	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1511471	Fr	G	6-5	25	0	188:00	18	45	40.00	9	21	42.86	12	20	60.00	57	2.28	6	19	25	1.00	6	9	9	3	25	 	 
2014	11540	147	Clemson	15	1293410	Coleman, Devin	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1293410	So	G	6-2	10	1	110:00	19	41	46.34	9	21	42.86	7	8	87.50	54	5.40	 	12	12	1.20	2	5	3	1	4	 	 
2014	11540	147	Clemson	02	1293412	Fields, Carson	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1293412	Jr	G	6-4	10	0	23:00	3	8	37.50	 	4	0.00	 	 	""	6	0.60	1	1	2	0.20	1	 	 	 	 	 	 
2014	11540	148	Cleveland St.	3	1400813	Lewis, Trey	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1400813	So	G	6-2	33	26	1044:00	135	337	40.06	58	157	36.94	104	139	74.82	432	13.09	24	98	122	3.70	112	81	28	9	68	 	 
2014	11540	148	Cleveland St.	21	1275777	Mason, Marlin	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1275777	Jr	F	6-6	33	33	666:00	71	129	55.04	15	31	48.39	37	46	80.43	194	5.88	45	92	137	4.15	36	45	22	34	99	1	 
2014	11540	148	Cleveland St.	4	1182540	Long, Devon	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1182540	Sr	F	6-7	32	8	385:00	32	63	50.79	 	 	""	8	16	50.00	72	2.25	32	22	54	1.69	9	18	5	4	65	 	 
2014	11540	148	Cleveland St.	35	1510868	Harris, Jon	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1510868	Sr	F	6-8	32	0	856:00	118	223	52.91	40	101	39.60	51	63	80.95	327	10.22	42	144	186	5.81	44	37	31	25	77	2	 
2014	11540	148	Cleveland St.	2	1400809	Forbes, Bryn	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1400809	So	G	6-3	32	32	1102:00	154	355	43.38	81	191	42.41	109	132	82.58	498	15.56	23	76	99	3.09	54	50	25	1	50	 	 
2014	11540	148	Cleveland St.	15	1275775	Grady, Anton	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1275775	So	F	6-8	31	31	762:00	129	271	47.60	1	8	12.50	64	101	63.37	323	10.42	70	141	211	6.81	53	54	23	30	114	6	 
2014	11540	148	Cleveland St.	31	1275776	Lee, Charlie	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1275776	Jr	G	5-8	30	28	955:00	84	213	39.44	42	97	43.30	85	95	89.47	295	9.83	10	62	72	2.40	123	56	44	 	77	 	 
2014	11540	148	Cleveland St.	1	1182539	Douglas, Sebastian	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1182539	Jr	G	6-4	26	7	628:00	89	145	61.38	3	6	50.00	29	53	54.72	210	8.08	35	51	86	3.31	35	44	18	 	45	 	 
2014	11540	148	Cleveland St.	5	1510866	Dauda, Ismaila	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1510866	Jr	C	6-10	22	0	124:00	7	16	43.75	 	 	""	4	4	100.00	18	0.82	6	20	26	1.18	 	7	1	4	22	 	 
2014	11540	148	Cleveland St.	33	1510867	Flannigan, Demonte	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1510867	Fr	F	6-7	20	0	99:00	9	14	64.29	 	 	""	2	5	40.00	20	1.00	5	9	14	0.70	2	8	2	1	17	 	 
2014	11540	148	Cleveland St.	20	1400814	Veira, Raphael	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1400814	Sr	F	6-5	11	0	16:00	1	3	33.33	 	2	0.00	1	2	50.00	3	0.27	1	 	1	0.09	 	3	 	 	2	 	 
2014	11540	148	Cleveland St.	23	1528274	Fields, Khyler	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1528274	N/A	""	-	8	0	12:00	 	4	""	 	1	0.00	 	 	""	 	""	1	2	3	0.38	1	 	 	 	2	 	 
2014	11540	148	Cleveland St.	24	1182542	Ndaye, Ludovic	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1182542	Sr	F	6-9	6	0	51:00	8	13	61.54	 	 	""	2	3	66.67	18	3.00	6	8	14	2.33	 	1	1	5	11	 	 
2014	11540	149	Coastal Caro.	3	1508376	Cameron, Josh	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1508376	Jr	G	6-1	34	27	947:00	147	379	38.79	66	174	37.93	108	143	75.52	468	13.76	11	75	86	2.53	86	93	33	8	72	 	 
2014	11540	149	Coastal Caro.	00	1293790	Gillis, Warren	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1293790	Jr	G	6-3	34	33	1115:00	167	358	46.65	26	69	37.68	141	166	84.94	501	14.74	21	99	120	3.53	106	94	56	3	79	 	 
2014	11540	149	Coastal Caro.	22	1508379	Wilson, Elijah	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1508379	Fr	G	6-4	34	34	1107:00	200	464	43.10	51	167	30.54	86	123	69.92	537	15.79	41	99	140	4.12	30	46	32	8	84	 	 
2014	11540	149	Coastal Caro.	12	1398021	Enanga, Michel	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1398021	So	F	6-5	34	19	728:00	61	144	42.36	12	49	24.49	41	73	56.16	175	5.15	65	113	178	5.24	34	50	30	16	102	2	 
2014	11540	149	Coastal Caro.	5	1508377	Smith, Eric	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1508377	Sr	G	6-0	33	7	383:00	27	80	33.75	11	40	27.50	17	25	68.00	82	2.48	4	23	27	0.82	22	20	14	1	19	 	 
2014	11540	149	Coastal Caro.	13	1398022	Ljeskovic, Uros	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1398022	So	F	6-8	32	3	380:00	39	74	52.70	 	 	""	26	55	47.27	104	3.25	50	37	87	2.72	2	32	9	3	62	 	 
2014	11540	149	Coastal Caro.	11	1398020	Ndieguene, El Hadji	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1398020	Sr	C	6-10	32	29	775:00	55	128	42.97	 	 	""	32	46	69.57	142	4.44	74	144	218	6.81	20	39	11	11	87	1	 
2014	11540	149	Coastal Caro.	23	1398024	Diagne, Badou	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1398024	So	F	6-7	32	15	723:00	92	176	52.27	24	63	38.10	48	69	69.57	256	8.00	53	155	208	6.50	27	49	15	22	81	4	 
2014	11540	149	Coastal Caro.	30	1508380	Ray-St Cyr, Colton	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1508380	Fr	G	6-5	28	0	342:00	42	88	47.73	16	46	34.78	9	16	56.25	109	3.89	12	45	57	2.04	23	23	10	7	35	 	 
2014	11540	149	Coastal Caro.	21	1398025	Curtis, Tristian	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1398025	So	F	6-7	27	3	260:00	21	51	41.18	2	4	50.00	9	30	30.00	53	1.96	32	48	80	2.96	7	14	3	15	19	 	 
2014	11540	149	Coastal Caro.	55	1508381	Buffkin, Kyle	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1508381	Fr	C	6-10	13	0	60:00	2	4	50.00	 	 	""	 	3	0.00	4	0.31	1	5	6	0.46	 	3	 	1	22	 	 
2014	11540	149	Coastal Caro.	33	1398026	Trapps, Ron	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1398026	Fr	G	6-4	10	0	55:00	8	23	34.78	4	16	25.00	7	9	77.78	27	2.70	 	3	3	0.30	5	6	3	1	6	 	 
2014	11540	1014	Col. of Charleston	3	1402573	Thomas, Anthony	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1402573	Sr	F	6-7	31	21	770:00	87	189	46.03	3	17	17.65	34	65	52.31	211	6.81	53	92	145	4.68	28	49	23	19	68	1	 
2014	11540	1014	Col. of Charleston	53	1402571	Hall, Willis	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1402571	Sr	F	6-6	31	31	1027:00	142	302	47.02	41	111	36.94	54	70	77.14	379	12.23	88	191	279	9.00	26	66	17	11	76	9	 
2014	11540	1014	Col. of Charleston	01	1293810	Baru, Adjehi	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1293810	Jr	F	6-9	31	30	902:00	100	198	50.51	 	 	""	83	131	63.36	283	9.13	75	161	236	7.61	34	57	19	44	102	6	 
2014	11540	1014	Col. of Charleston	22	1293809	Stitt, Anthony	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1293809	Jr	G	6-1	31	31	1068:00	109	309	35.28	53	155	34.19	38	67	56.72	309	9.97	16	76	92	2.97	94	53	32	3	59	1	 
2014	11540	1014	Col. of Charleston	14	1402572	Johnson, Theo	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1402572	So	G	6-6	29	0	266:00	16	45	35.56	3	18	16.67	13	19	68.42	48	1.66	14	28	42	1.45	14	12	2	8	26	 	 
2014	11540	1014	Col. of Charleston	33	1516944	Wishon, David	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1516944	So	C	7-2	29	0	361:00	26	62	41.94	 	 	""	16	27	59.26	68	2.34	32	48	80	2.76	6	30	1	20	47	 	 
2014	11540	1014	Col. of Charleston	13	1516942	Chealey, Joe	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1516942	Fr	G	6-3	27	10	559:00	58	159	36.48	19	64	29.69	50	75	66.67	185	6.85	11	43	54	2.00	53	46	18	7	61	 	 
2014	11540	1014	Col. of Charleston	11	1175942	Johnson, Nori	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1175942	Sr	G	6-5	24	13	528:00	60	136	44.12	50	112	44.64	18	21	85.71	188	7.83	8	35	43	1.79	18	14	15	10	67	 	 
2014	11540	1014	Col. of Charleston	02	1516940	Burroughs-Cook, Johnathan	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1516940	Fr	G	6-1	24	6	163:00	11	41	26.83	6	25	24.00	11	19	57.89	39	1.62	6	8	14	0.58	7	8	6	1	16	 	 
2014	11540	1014	Col. of Charleston	24	1402569	Barry, Canyon	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1402569	Fr	G	6-6	23	12	555:00	70	199	35.18	25	82	30.49	56	76	73.68	221	9.61	14	41	55	2.39	32	52	11	6	41	 	 
2014	11540	1014	Col. of Charleston	15	1516943	O'Donohue, Terrance	http://stats.ncaa.org/player?game_sport_year_ctl_id=11540&stats_player_seq=1516943	Fr	F	6-7	17	0	64:00	4	9	44.44	1	1	100.00	7	11	63.64	16	0.94	4	7	11	0.65	 	8	1	2	8	 	 
